title	category	speaker	date	url	times
科协学术讲堂:运用大数据开展医疗服务研究及实例	含弘讲坛	吕志强 副教授 美国南卡罗拉多州立大学药学院	2016-11-24	/seeyon/xndxNewsData.do?method=userView&id=RHRtQWV0Z0tZTURyQWxqRVBLWmJsenNzdk1leFBqYmc=	700
地科院岩溶环境开放实验室学术报告	含弘讲坛	J. Judson Wynne博士，美国北亚利桑那大学	2016-11-21	/seeyon/xndxNewsData.do?method=userView&id=bDBoRnh0dnI3eVlJVlovcU0rVk9ZMW9mZFN5ZVZMYW0=	701
尹克林教授雨僧讲座预告	雨僧讲坛	尹克林	2016-11-21	/seeyon/xndxNewsData.do?method=userView&id=bHN2MjVMR2VtSHBhdlRrWk0rUzRkTExCMUx0YSt5cWg=	1874
科协学术讲堂：多功能高分子纳米复合材料	含弘讲坛	郭占虎 教授	2016-11-23	/seeyon/xndxNewsData.do?method=userView&id=b1ZzZklmU1d4NWxFenZXdzZXbk1vT0JVeFluMkdyQkQ=	565
海国图志书院周末沙龙预告	含弘讲坛	方旭（重庆大学法学博士，中共重庆市委党校哲学教研部）	2016-11-24	/seeyon/xndxNewsData.do?method=userView&id=NzkwWWVINElUSmo1TWIrenRZK2tQRzZCR044WSsxTHI=	875
科协学术讲堂: 基于DNA纳米技术的有序界面构筑与生物应用	含弘讲坛	樊春海研究员 中国科学院上海应用物理研究所	2016-11-18	/seeyon/xndxNewsData.do?method=userView&id=Nzc1QzYzb3dpRFNsUmtUNHZ1b0xFbUV3VkJtZ2NFeis=	813
科协学术讲堂：系列报告	含弘讲坛	杨毅教授（四川大学）	2016-11-28	/seeyon/xndxNewsData.do?method=userView&id=dkQ3MkUvVmo4Q3hTdnNET0NRSUV3ZlU1TDBuM3dFb2s=	999
2016年西南大学电子信息工程学院专家学术讲座暨青年学者学术沙龙（第四十八期）	含弘讲坛	张文兵【扬州大学 教授】	2016-11-24	/seeyon/xndxNewsData.do?method=userView&id=R1ZRQU9TWis1c0x2VXdxUTZSVXhjR3JHOWN0Y1M2cm4=	1009
科协学术讲堂: 治疗性抗体药物研究	含弘讲坛	邵荣光教授 中国医学科学院医药生物技术研究所	2016-11-17	/seeyon/xndxNewsData.do?method=userView&id=VUttQWZYRWRET1dFanpYdkV0TGZrVUJEcWRpdkZnNG0=	797
淡水鱼类资源与生殖发育教育部重点实验室学术报告	含弘讲坛	张玉波，中国农业科学院深圳农业基因组研究所，研究员	2016-11-16	/seeyon/xndxNewsData.do?method=userView&id=LzUwNVRpQndmaW15eEJYQXR0WGtYaW5DMGNJTitKTm4=	1016
科协学术讲堂	含弘讲坛	张磊	2016-11-21	/seeyon/xndxNewsData.do?method=userView&id=aU1vL0hnODlmc3JCRUh1NzF2cHlzZ1JwSmM3OWJhd1Q=	799
校科协系列学术报告	含弘讲坛	美国伊利诺斯州州立大学 Xiuling Li 教授	2016-11-14	/seeyon/xndxNewsData.do?method=userView&id=dmpSdFlLbUJMTklOajdsTm9LSnN1aHJOeWV5U1Vhcmg=	981
资源环境学院学术报告	含弘讲坛	Hans Lambers（西澳大利亚大学教授，澳大利亚科学院院士）	2016-11-11	/seeyon/xndxNewsData.do?method=userView&id=WFFleEtNeVFZTXpZVUJYcEdxQUc1REltL0p2bFFra3Q=	1051
缙云论坛学术报告：中国电影建构的文化价值观	含弘讲坛	贾磊磊  研究员	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=WXZVT3EzNUFLb3RQRTd4NHUwUTVmQVFCMG1hVjZxc0g=	517
段豫川雨僧讲座预告	雨僧讲坛	段豫川	2016-11-15	/seeyon/xndxNewsData.do?method=userView&id=R1NlaTJVcTQ3Nzd4VlgvUVJMREpxVVhLS2VyS25iRTg=	1006
校科协，药学院学术报告	含弘讲坛	唐鸿志教授	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=UFQ4M0gzZU5HSDh4WFI4ZlFkZ1c0Rnl3OUxkem5FcFM=	754
徐松岩雨僧讲座预告：希罗多德及其《历史》故事	雨僧讲坛	徐松岩	2016-11-16	/seeyon/xndxNewsData.do?method=userView&id=NWF6ckpQSlR4REsvaGtWWGZZdTF5d0VrTXJPUHRKRjQ=	1355
国家自然科学基金项目申报专题讲座	含弘讲坛	宋群梁	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=czdOUzBIanJoRk0xYzN3Q1lrQ0prYjNYSTRmQXhpZEM=	1669
文学院名师讲坛：先锋文学的昨日与今天	含弘讲坛	苏童 张清华	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=K2JRWGJ4WXRuU25PQ0djY2RQS3ZVZytTTk5OZ3JYWWs=	1112
蚊子成为人类第一杀手——如何预防蚊子传播疾病	含弘讲坛	陈晓光	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=enRYQ3gyRjZGK3FKQW0wVUFUZGhhakFvN09tQ3R1Yno=	739
柑桔研究所第二届青年学术论坛	含弘讲坛	陆旺金，华南农业大学教授，博士生导师，973项目专家组成员、果蔬采后专家、PLoS	2016-11-08	/seeyon/xndxNewsData.do?method=userView&id=MEdIOUZ2Mm5ucnNrUHRXYUVxdkdmRjJDM0k4UzFlSDY=	1080
西南大学计信院前沿学术报告	含弘讲坛	武汉大学信息管理学院  邱均平 教授	2016-11-08	/seeyon/xndxNewsData.do?method=userView&id=WC9tbUlDd3ZtOU1rekVqL2NQWnVCdTA4NUtaMFVpOXA=	726
拉丁文经藏研究所•博雅鉴园（二）：《<红楼梦>的文学之美》	含弘讲坛	孟凡君	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=ams4dXBnWjdyYWFqanpSRnhoUHpSUUcyZm9vMmVjN3c=	633
科协学术讲堂：校科协系列学术报告	含弘讲坛	李天忠教授	2016-11-02	/seeyon/xndxNewsData.do?method=userView&id=TU9aS0lERVFndmI0dnJkeGQ3Tm5QYkJIZ0NTR2QyV2k=	1014
文学院名师讲坛：《史记》文学经典的建构过程	含弘讲坛	张新科 教授	2016-11-08	/seeyon/xndxNewsData.do?method=userView&id=NVRpWmRrUk1DWndyRW1WRlo3RmVUMHBGdE95L1NTU0c=	1004
西南大学化学化工学院学术报告	含弘讲坛	刘群教授	2016-11-11	/seeyon/xndxNewsData.do?method=userView&id=WmNMb3oxcmNMUEtXd3RXalFHM01OL1hOSnliTGJoRFg=	1089
前沿与趋势：国家工程实施背景下的抗日战争研究	含弘讲坛	朱庆葆教授	2016-11-08	/seeyon/xndxNewsData.do?method=userView&id=N01MK0Fxb3BYQ3pwUG9oTE52WXVCWGdaRjVxZTdwdjE=	406
科协学术讲堂：校科协系列学术报告	含弘讲坛	Dr Krieg (University of Cambridge, UK)	2016-11-01	/seeyon/xndxNewsData.do?method=userView&id=VkN3SWM2bnA1Y1RZV2ZpQ2RUa3N4KzJka0tlQXVRamM=	821
地理科学学院学术报告：自然遗产旅游地旅游的若干思考	含弘讲坛	南京大学 张捷 教授	2016-11-01	/seeyon/xndxNewsData.do?method=userView&id=b1NrTTM5SkJoWEdKTitwbys4MnAzRWdiNzBOcHdvaXc=	941
创新创业教育讲堂讲座	学行讲坛	廖韦佳	2016-11-07	/seeyon/xndxNewsData.do?method=userView&id=YTQzV3Z3RGhOYmZINWI0VjlBNXhCeXY3UUVjOFU1REI=	882
关于头条学院·西南大学新媒体训练营的通知	含弘讲坛	今日头条资深运营官 高级运营经理 李佳	2016-11-08	/seeyon/xndxNewsData.do?method=userView&id=QWFKSGNIbmlDVEJCUG0yVWNmNFhpUFQ0OUJ3K0RveWs=	490
运动训练理论与实践	含弘讲坛	Jacky Forsyth博士、Jo Hankey博士、Alun Hardman博士和Michelle Mellis博士	2016-11-02	/seeyon/xndxNewsData.do?method=userView&id=WjdsbUV5bGZNRkgyVjFqN1dwYnhnVWZJT1BvN0gvVnA=	1363
21世纪中国马克思主义的使命担当	含弘讲坛	中国人民大学教授、《教学与研究》杂志社主编  秦宣	2016-11-10	/seeyon/xndxNewsData.do?method=userView&id=ZkltQlhiamhjTm9lS21oTDBJRkN6TEZxNFYzT0NieVo=	921
海国图志书院2016年秋季沙龙	含弘讲坛	蔡乐钊（西南大学博士后）	2016-11-01	/seeyon/xndxNewsData.do?method=userView&id=eDVuZk1FWFZIbXB4blNwSXFYZjFLd2dnQWpaRE1kNlQ=	1052
西南大学计信院前沿学术报告	含弘讲坛	许小可教授	2016-11-01	/seeyon/xndxNewsData.do?method=userView&id=RitKdlVaNkE4SmdBTDdvdDRNMjQ3NURoTmladXZydzA=	813
历史文化学院民族学院学术报告	含弘讲坛	兰州大学郑炳林教授	2016-11-07	/seeyon/xndxNewsData.do?method=userView&id=MksxdjdRSFZQNVl2Q05aaE1BZFdVWU5UUFRuWTZzQ0w=	808
科协学术报告：分数阶动力学若干问题	含弘讲坛	李常品【上海大学  教授】	2016-11-02	/seeyon/xndxNewsData.do?method=userView&id=QUNGMFRuZ1RBU3pMTGNXdVZsZVlndmZUdEx0NnpkNSs=	743
缙云论坛学术报告：遥感陆地水循环	含弘讲坛	李新 研究员	2016-10-27	/seeyon/xndxNewsData.do?method=userView&id=QUNJdkEzYnl5MkFNdGhENExFTksvaTVEU0dkbC9DSkU=	1593
文学院名师讲坛	含弘讲坛	陈保亚教授	2016-10-27	/seeyon/xndxNewsData.do?method=userView&id=NGdNNVd6TEVFbUVFeGJmYU5hckVZWWpqdlVLZENrek4=	1352
心理学部讲座	含弘讲坛	苏里 博士，剑桥大学	2016-10-28	/seeyon/xndxNewsData.do?method=userView&id=M2Q4azFSTHpIR2JnbmRDSDhqMDFMeUlqZitEZlUybEc=	1976
校科协，心理学部学术报告	含弘讲坛	华东理工大学 王如彬教授	2016-10-27	/seeyon/xndxNewsData.do?method=userView&id=RElIWStqY05MUUdaOVhhSk1FcEdUcWFnKzRjMnhSVjk=	789
“鸟瞰北极”学行论坛	学行讲坛	地理科学学院2014级地理信息科学专业的白贺庭，2014级地理学专业（师主  持  人： 历史文化学院 民族学院2014级历史学专业战祥平	2016-11-01	/seeyon/xndxNewsData.do?method=userView&id=MlRXMGlRSEpEWUdla1BUb3BUYnNmVmEyeE1EMUVsdXo=	960
文学院名师讲坛：“一带一路”战略与语言能力建设	含弘讲坛	杨亦鸣教授	2016-10-28	/seeyon/xndxNewsData.do?method=userView&id=QTkrUHFGeEFBdGhhWWZuNDMybk82WnZTTUo3bDRNbVY=	915
动物科技学院学术报告	含弘讲坛	Kohsuke Tsuchiya 博士	2016-10-28	/seeyon/xndxNewsData.do?method=userView&id=RVpLNENJdFBtQ3FJL0pNYW1SQndZeUUrbFRHOGV5MnY=	924
关于纪念红军长征胜利80周年系列讲座的通知	含弘讲坛	唐棣宣	2016-10-26	/seeyon/xndxNewsData.do?method=userView&id=ZUJtZ3VhMk1HRGhrN0tQSElkeHY1K200SlpmRE5aTHU=	734
计算机与信息科学学院教育教学与人才培养专题讲座	含弘讲坛	李亿飞	2016-10-27	/seeyon/xndxNewsData.do?method=userView&id=aFY0U2hOMExhYWcyd1l4YmtkY1E3dFVNMlZEV01hZG4=	718
校科协学术讲堂：系列学术报告	含弘讲坛	郭柏灵院士（北京应用物理与计算数学研究所）	2016-10-27	/seeyon/xndxNewsData.do?method=userView&id=L3hyM2JGMHZQQnRJbUxVWGJXRDlDeXg1MlF0Y1dNdFQ=	784
外国语学院博雅讲坛系列讲座	含弘讲坛	韩静博士，教授，西悉尼大学人文与传媒艺术学院助理院长	2016-10-20	/seeyon/xndxNewsData.do?method=userView&id=SURCRTdJMWNGWGtBbTBZMmlOTmpNcy9SY0dmL0dPdGY=	1871
文学院学术讲座	含弘讲坛	佐藤利行	2016-10-21	/seeyon/xndxNewsData.do?method=userView&id=SE5FS3U3VFJyVkRoVU1tUlNkU0hxY29zbStHWnlXUHQ=	1961
中国学生发展核心素养研究	含弘讲坛	黄四林，北京师范大学林崇德教授课题组	2016-10-20	/seeyon/xndxNewsData.do?method=userView&id=NDJpOFgyankzZU15TmVyYmIyUFlGWEt1ZUVETFp0QUM=	1160
博士生思想政治理论课讲座	含弘讲坛	韩振峰教授	2016-10-20	/seeyon/xndxNewsData.do?method=userView&id=VEJ2a0o3dzdCVy96a3F0b0dpWFl1TDZlbjBjTkJxdUM=	1570
文学院名师讲坛：现代汉语史及其主要研究内容	含弘讲坛	刁晏斌教授	2016-10-25	/seeyon/xndxNewsData.do?method=userView&id=UU8xcENjUDNNeVNkRlgzKzcvWVlzSlZaSXVtM2NMSm8=	1337
缙云论坛学术报告：闲暇与学习型社会	含弘讲坛	林曾 教授	2016-10-18	/seeyon/xndxNewsData.do?method=userView&id=MDU3T3o5T2VkTU1qSWxQZ2ZSVndXU0QvWSthczNkbU4=	957
缙云论坛学术报告：社会建构论与社会学研究	含弘讲坛	赵万里 教授	2016-10-18	/seeyon/xndxNewsData.do?method=userView&id=Z2JBc3piQzZyUVVCbzVaUEpRaGc3anpKZDhob1pqamo=	695
关于纪念红军长征胜利80周年系列讲座的通知	含弘讲坛	刘增宪	2016-10-19	/seeyon/xndxNewsData.do?method=userView&id=QW1Od0ZLZG1pRHFFWkgzRHVmdlJsenB2cFB5ZkFQai8=	977
中国心理学会社区心理学专业委员会第二届学术年会讲座安排	含弘讲坛	西南大学  黄希庭  教授	2016-10-20	/seeyon/xndxNewsData.do?method=userView&id=dFZiS2NDdW41YnE0WFltVGRUMVRyeUd3UzlPcWs3R1U=	1153
弘文乡建大讲堂：抽象世界与道	含弘讲坛	Shantena Augusto Sabbadini	2016-10-24	/seeyon/xndxNewsData.do?method=userView&id=a2VKcVZLYy9mQitCbG9aZWNDOVl4b1J1M2NOZHRzOHE=	1349
动物科技学院学术报告	含弘讲坛	承恒伟 教授	2016-10-18	/seeyon/xndxNewsData.do?method=userView&id=clRyUVUza2todzluNG5tTTQzVy85SUlSWFFZWVRqOHY=	598
师元讲堂：大学教师精神健康导向的职业追求与人生幸福	含弘讲坛	金盛华教授	2016-10-17	/seeyon/xndxNewsData.do?method=userView&id=c2tiR1hwTGNEeUkwMEg0TGQ0Zy91K002cllOMUd3Q1A=	886
外国语学院博雅讲坛第322讲	含弘讲坛	彭青龙 教授 (上海交通大学博士生导师)	2016-10-24	/seeyon/xndxNewsData.do?method=userView&id=bUgyZ0FpQ1Vqa3Vma2wzck5yeUFRVUZSU0ZRMG1JY1M=	1073
心理学部学术讲座	含弘讲坛	韩明虎（Han Ming-Hu）博士，教授	2016-10-20	/seeyon/xndxNewsData.do?method=userView&id=UzFJYk1BRVlXcmVLQVJIN1ZuUTFmQkQ4aEpCWEc1TE0=	1138
资源环境学院水土保持学术报告	含弘讲坛	黄基华教授(Prof. Chi-hua Huang)	2016-10-17	/seeyon/xndxNewsData.do?method=userView&id=OGl5dklBR0dsVm5DbXQ4alo4VjlOeDk5TTVhNllENFI=	598
2016年“格物杯”物理及相关学科硕、博前沿学术论坛系列报告	含弘讲坛	张天才，国家杰出青年科学基金获得者，教育部&ldquo;长江学者&rdquo;特聘教授；山西大学副	2016-10-28	/seeyon/xndxNewsData.do?method=userView&id=TitUWGJJejBZUTcvUzVxMGtucXF0UUFBOHRzcWtDblE=	645
计信院前沿学术报告	含弘讲坛	南京大学信息管理学院  苏新宁 教授	2016-10-13	/seeyon/xndxNewsData.do?method=userView&id=YUxmeTFhaDlMUXAzSjc3SEdaUmtxeHdQYm9QZ3MxTzI=	733
研究生跨学科学术系列沙龙：动物营养与健康	含弘讲坛	董国忠 教授	2016-10-14	/seeyon/xndxNewsData.do?method=userView&id=dEdCOHNzUVo1cEowMzRMQWx1VEs0RHhNSjhvTVg0Wkk=	766
科协学术讲堂：校科协系列学术报告	含弘讲坛	章文俊教授	2016-09-27	/seeyon/xndxNewsData.do?method=userView&id=NDdvc3JiOWNBNEg5eWpmN0NpWUtRc1N4NDc4ampLdUk=	1383
蒙娜丽莎与法国古城堡	雨僧讲坛	尹克林教授	2016-09-27	/seeyon/xndxNewsData.do?method=userView&id=dkVTQWNJbE5uMHBPaW5rVUkvMUxnbStxdVNXYTdUdVU=	2564
西南大学计信院前沿学术报告	含弘讲坛	刘志明教授	2016-09-28	/seeyon/xndxNewsData.do?method=userView&id=d2twdkpSekl4c3g0YkdDZTFHU0F5WHlpS1BmdW9ZYis=	1717
绿肺和蓝肺：城市动植物生态体系面临的挑战研讨会	含弘讲坛	托马斯&bull;科尔佩蒂（Thomas Corpetti）	2016-10-13	/seeyon/xndxNewsData.do?method=userView&id=WW85bzJrNUN2YnpIQS9uVkQ4N0RXNzhpY0R4RFg2bVQ=	905
从境界的创造谈到学术创新	含弘讲坛	周流溪 教授，北京师范大学博士生导师	2016-10-08	/seeyon/xndxNewsData.do?method=userView&id=dm9FanRqdHBkYUFsaXVtTFNkS2RYUU5NMmdjQ0ZMV1c=	11467
科协学术讲堂：Evolution of Low-Energy Nuclear Collective Excitations	含弘讲坛	Dario Vretenar教授	2016-09-13	/seeyon/xndxNewsData.do?method=userView&id=cTg5Znh3dmxDN0RIcnQ4QWNLYjE1QXkvS2hlL0hzZ2I=	2317
动物科技学院学术报告	含弘讲坛	胡东良 教授	2016-09-06	/seeyon/xndxNewsData.do?method=userView&id=a2Y1MjFySTkwUllwdkFYQlA2SzVQS2xUelpvdmxaY04=	1950
沙门菌疫苗及作为疫苗载体研发的现状及趋势	含弘讲坛	孔庆科  博士	2016-09-06	/seeyon/xndxNewsData.do?method=userView&id=MXVkT1hRUHlVTXNCT1NUcldCMGxXSHFBdG9Kc1lZM28=	1770
生物技术学院学术报告	含弘讲坛	黄德建 博士 副教授	2016-09-20	/seeyon/xndxNewsData.do?method=userView&id=OWlrR29qdW53ZFpLOWRuUzlaSGp5Njh0dThlNExpalA=	2057
西南大学计信院前沿学术报告	含弘讲坛	夏小华教授 南非工程院院士、科学院院士、IEEE fellow	2016-07-08	/seeyon/xndxNewsData.do?method=userView&id=anpHSVViUWlUN0dKd1BKa2hDR0FNTGpBRFpTVUUzWlY=	5151
科学之魂	雨僧讲坛	潘云唐教授	2016-09-06	/seeyon/xndxNewsData.do?method=userView&id=VzFKU1l3bnhCS3hLbG80WkhYL2xiSEt1ZUVETFp0QUM=	2360
香港中文大学陈振宇教授学术报告	含弘讲坛	陈振宇博士，博士生导师	2016-10-12	/seeyon/xndxNewsData.do?method=userView&id=NTdUdlB4RXVZOXZ1Y2xuN0lYYWRwZXhLZmNmQnNaeHg=	2276
研究生跨学科学术沙龙：大数据时代的生物信息学	含弘讲坛	周水庚，复旦大学计算机科学技术学院教授、博士生导师，上海市智能信息处理重点实验室副主任。主要研究领域包括数据库、数据挖掘与机器学习、生物信息学以及金融信息处理。近年来致力于将数据库、数据挖掘和机器学习方法解决生物计算和金融计算等问题。主要研究成果发表于相关国际学术期刊（包括Nature Communications, Nucleic Acids Research, Bioinformatics, IEEE/ACM TCCB, VLDB Journal, IEEE TKDE, IEEE TGRS和IEEE TPDS等）和国际学术会议（包括ISMB, RECOMB, SIGMOD, SIGKDD, SIGIR, VLDB, ICDE, AAAI, IJCAI，SODA, CIDR、EDBT、ICDT、ICDCS和SPAA等）；获教育部自然科学二等奖1项、教育部科技进步二等奖2项。中国计算机学会杰出会员、中国计算机学会生物信息学专业组主任委员、数据库专委会委员、大数据专家委员会委员，中国人工智能学会机器学习专委会和生物信息与人工生命专委会委员。担任Genomics, Proteomics and Bioinformatics编委，IEEE/ACM Transactions on Computational Biology and Bioinformatics和Computational Biology and Chemistry等客座编辑；曾任2013年第11届国际生物信息学研讨会（IBW 2013）组委会主席，2014年第12届亚太生物信息学会议（APBC 2014）PC Chair和Organization Chair，并担任第27届国际基因组信息学会议（GIW 2016）PC Chair和Organization Chair。具体信息，可访问其个人主页http://admis.fudan.edu.cn/~sgzhou。	2016-07-15	/seeyon/xndxNewsData.do?method=userView&id=TFl1Rm80cHUrc3JxS25qYnVRUjJkZVZCTTVpZ3AzVjk=	4760
心理学部学术报告	含弘讲坛	Michael Anderson教授	2016-09-06	/seeyon/xndxNewsData.do?method=userView&id=anZjVFhteEdoeWFETWZRZ0UzSTFUOTg4N3ZMajdPdmM=	3111
心理学部学术报告	含弘讲坛	Michael Anderson教授	2016-09-06	/seeyon/xndxNewsData.do?method=userView&id=eTAxaFIzY0tsWk92Nzg3UjhjMnpIZVU1cllOa2FlSTY=	2620
动物科技学院学术报告	含弘讲坛	黄碧星 研究员	2016-09-21	/seeyon/xndxNewsData.do?method=userView&id=NkZmcm5mWGdnS0krRDIwUjMyWGtYanRWNWgwSnpXcCs=	1120
西南大学计信院前沿学术报告	含弘讲坛	浙江理工大学信息学院  丁佐华 教授	2016-10-12	/seeyon/xndxNewsData.do?method=userView&id=Z0xOaCs4b2N6akF1RjJuZjAydHNPdllsZnFPRzdtNnM=	526
科协学术讲堂：校科协系列学术报告	含弘讲坛	曾永平教授	2016-09-08	/seeyon/xndxNewsData.do?method=userView&id=QVBDL216dm9YdjNROGd5aUtIQ2RuUlBMcEZXOTFWeS8=	2365
关于纪念红军长征胜利80周年系列讲座的通知	雨僧讲坛	张国镛	2016-10-12	/seeyon/xndxNewsData.do?method=userView&id=NVcwTWdmR0NuSnQ5cHphRXcvbG05dVF0ZC9XaHRpUlk=	583
科协学术讲堂：数量遗传分析方法与分子设计育种	含弘讲坛	章元明教授（华中农业大学）	2016-06-06	/seeyon/xndxNewsData.do?method=userView&id=WUtWSWZNUDYrSTVCaE9CU04wMTFFbzJVWGxmT0RHNEo=	3240
资源环境学院生物能源与环境修复研究中心学术报告	含弘讲坛	Hideaki Nojiri 教授，日本东京大学教授，主要致力于为有机污染物的微生物修复机制研究，在质粒与基因组相互作用、降解酶电子传递机制等方向做出了诸多杰出的贡献，发表SCI论文130余篇，曾获得日本学士院学术奖，目前为AEM等杂志编委。	2016-06-28	/seeyon/xndxNewsData.do?method=userView&id=c1hZTVBONU9ZQkdmdE4yQWNyWllobkVMcEZNUU9BTzQ=	4903
工程技术学院前沿学术报告：中国汽车自主研发从结构开发到性能开发的转变	含弘讲坛	吴礼军(长安汽车研究总院副院长/北京研究院院长)	2016-06-20	/seeyon/xndxNewsData.do?method=userView&id=S2ZWZWlZb3Y5ZDFXSXNsbkpUZzBXeFRBbHYxcklwM20=	4200
﻿科协学术讲堂：马铃薯低温糖化及抗寒机制研究进展	含弘讲坛	宋波涛 教授	2016-06-04	/seeyon/xndxNewsData.do?method=userView&id=RnphZHJndk4xUmsxdTNPK25aVk9oVkY1UzR3and5blA=	3279
		化学化工学院2014级化学（师范）专业的梁蒙、赵迪、杨璐嘉、王榆婷		/seeyon/xndxNewsData.do?method=userView&id=VGthTVVuZ3FzTmw5OHV3U2FJK09tU004SXNzT0RrNjE=	3042
法学院建院十周年系列学术报告：知识产权与民法典	含弘讲坛	刘春田教授	2016-06-23	/seeyon/xndxNewsData.do?method=userView&id=dUJ2dE9BbVZCazYyMWViUWdZQ2llc1FkT1ZPcGV0TVk=	4958
经济管理学院学术报告会	含弘讲坛	吴思斌教授	2016-06-22	/seeyon/xndxNewsData.do?method=userView&id=N01Dd05EYmNSeEpwbHpBMEpmdmlENjRLbXpyRzJTZys=	5277
家蚕基因组生物学国家重点实验室学术报告	含弘讲坛	王曦 博士	2016-07-01	/seeyon/xndxNewsData.do?method=userView&id=NFZkbEg0Nmg0WDFlSFh3WGZFQWxrR2Zxajg5WFZ5VjE=	5999
国家外国专家局“文教类”高端外国专家学术报告	含弘讲坛	Dr. Jose Maria Sanahuja（巴塞罗那自治大学教授，国家外国专家局&ldquo;文教类&rdquo;高端外国专家）	2016-06-20	/seeyon/xndxNewsData.do?method=userView&id=dWdWekNMSkFRZW9zOWNtanJrM0cxeTVjc2g0MG5jLzg=	4041
图书馆讲座	含弘讲坛	王雪梅 博士	2016-06-14	/seeyon/xndxNewsData.do?method=userView&id=b011TTlJUW1hYW82akh6aVNtd095NjlLck5pYjBYdEQ=	4383
计信院前沿学术报告 	含弘讲坛	严钢博士	2016-06-12	/seeyon/xndxNewsData.do?method=userView&id=cFFDdEFrOUlpTGJkTEtqM3pLSUpJNmdJcnp5SGhmK20=	3104
海国图志书院2016春季学期系列沙﻿龙	含弘讲坛	朱琦副教授（四川外国语大学）        讲题要旨：16世纪是西欧各民族国家脱离罗马教会大一统局面、成为真正的独立王权国家的时代，各国的法学政治学研究者无不为各自的国家权力辩护和论证。著名法学家让•博丹在早期著作《易于认识历史的方法》中呼吁法学研究者们研读历史。从此书出发，我们可以一窥法学研究者博丹早期的政治哲学思想。16世纪，在法学研究和实践领域，罗马法的传统权威逐渐下降，以各个民族国家的普遍历史为基础重新构建法律体系的需求越来越紧迫。在博丹看来，普遍法权最优秀的部分隐藏在历史之中，立法的依据也蕴藏于历史之中，因而法学家必须要研读历史。由于法学在彼时彼国的特殊地位，法学家就是国家的统治者，为国立法、行统治之实。因此，历史教育的实质是过去的统治者对未来统治者的教诲，是培养未来统治者审慎德性的过程，审慎是统治者必备的实践德性。这样的思维方式同时凸显出博丹作为立法者之师——政治哲人的地位。在历史中最重要、最主要的部分是各个国家统治形式变迁的史实，而国家统治形式的确立是依据主权的归属，由此才有了博丹最为世人所铭记的主权理论。        主要参考书目：        [1] John L. Brown, The Methodus ad facilem Historiarum Cognitionem of J. Bodin. A Critical Study[M], Washington DC, 1939.        [2] J.H. Franklin, Jean Bodin and the Sixteenth-Century Revolution in the Methodology of Law and History[M], Columbia University Press, 1963        [3] 沃格林著, 霍伟岸译. 宗教与现代性的兴起[M]. 上海: 华东师范大学出版社,2009年        [4] 施特劳斯著, 李世祥等译.什么是政治哲学[M].北京: 华夏出版社,2011年	2016-06-13	/seeyon/xndxNewsData.do?method=userView&id=WXNJR0RNaEQ4amdUVm1iTmkwSXZHblVsQ0RYWU51Vko=	3568
药学院建院十周年系列学术报告：核酸高级结构特异性探针的发展	含弘讲坛	黄志纾教授 中山大学药学院药物化学研究所所长	2016-06-17	/seeyon/xndxNewsData.do?method=userView&id=S1BHLzZITVloUFljdVhHVWpEVndJVnd4UC9BU093eDg=	4091
含弘大讲堂：乡村的坐标	含弘讲坛	戴锦华教授  北京大学电影与文化研究中心主任	2016-06-13	/seeyon/xndxNewsData.do?method=userView&id=dkVrc05kclMzTHBxTHhnMDFQL0VvSU9ENkFzdUJwUzQ=	3829
西南大学计信院前沿学术报告：Exploring Execution Patterns in High Performance Applications	含弘讲坛	Fran&ccedil;ois Trahay博士	2016-06-21	/seeyon/xndxNewsData.do?method=userView&id=NmwyUXFGcTFFaE9RVkZOajZnaXZFOXk5VWdOdUJjaHg=	4868
重庆中国抗战大后方研究中心沙龙	学行讲坛	美国费尔费尔德大学历史系    李丹柯教授	2016-06-12	/seeyon/xndxNewsData.do?method=userView&id=ZmNqUnRoODY1U3dsRkpOU0pjWkl6VSthK0haWUpzRDU=	3342
西南大学计信院前沿学术报告：﻿Dependence Guided Symbolic Execution	含弘讲坛	杨子江 教授	2016-06-17	/seeyon/xndxNewsData.do?method=userView&id=R2x6ZjlYWDh3dEh4OHpqTzhpWFlpNW4ybG5jbDB6dDg=	4320
校科协学术报告：可控纳米药物输运及癌症治疗研究	含弘讲坛	Roberto Guzman 教授	2016-06-06	/seeyon/xndxNewsData.do?method=userView&id=bUxENGdtYXBvQzdvblZnVjhWUE02SU4xb0l1UFNWRU0=	3121
﻿科协学术讲堂： A survey of alternating permutations	含弘讲坛	Richard P. Stanley (美国麻省理工学院教授)	2016-06-03	/seeyon/xndxNewsData.do?method=userView&id=dUp2eUg0d29EZ0ZsbzczVmRZS1hkOU12aXptelpSdzA=	2207
图书馆讲座：统计分析与测量入门：基础概念及实践	含弘讲坛	韩潮博士	2016-06-08	/seeyon/xndxNewsData.do?method=userView&id=Y0c1cllVa3N0SFhtVzdETExZVU1vUldTS3pnQ3plYng=	3274
