工作ID,工作名,公司名,公司Url,公司Logo,公司类型,城市,学历要求,薪资,福利,招聘人数,工作亮点,职位描述,技能要求
CC251266619J00120602609,大数据开发工程师SSJ02,中国信息通信研究院,https://company.zhaopin.com/CZ251266610.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/c5912378fc8fa11b11ede97c136f7677.jpg,事业单位,北京-海淀区,硕士,12K-14K,"['五险一金', '补充医疗保险', '年终分红', '房补', '餐补']",,[''],,['']

CC246890111J00269719404,大数据应用开发工程师,江苏开拓信息与系统有限公司,https://company.zhaopin.com/CZ246890110.htm,http://campusimage.zhaopin.com/pic/cimg/Company/A//201150635599_100x100.png,民营,无锡-滨湖区,本科,12K-20K,"['五险一金', '绩效奖金', '带薪年假', '定期体检', '员工旅游']",,[''],,['']

CC218321018J00031631613,高级大数据开发工程师（JAVA方向）,海关信息中心下属北京中海通科技有限公司,http://special.zhaopin.com/bj/2015/bjzhkj031921/,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,国企,北京,本科,15K-20K,"['五险一金', '交通补助', '餐补', '通讯补助', '带薪年假']",,[''],,['']

CC875193170J00172627213,ETL大数据分析,青岛乾璟昶盛信息服务有限公司,https://company.zhaopin.com/CZ875193170.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/80ba1fb552e644eefc9af3e85f4f18b5.jpg,民营,青岛-市北区（新行政区）,大专,6K-8K,"['五险一金', '绩效奖金', '全勤奖', '包住', '带薪年假']",,[''],,['']

CC279072617J90250267000,大数据平台和云计算平台研发工程师,东方电子股份有限公司,https://company.zhaopin.com/CZ279072610.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,国企,烟台,本科,7K-12K,"['五险一金', '绩效奖金', '餐补', '通讯补助', '采暖补贴']",,[''],,['']

CC530594480J00382606401,大数据开发工程师,深圳北纬三十度信息科技有限公司,https://company.zhaopin.com/CZ530594480.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,北京,大专,30K-60K,"['年底双薪', '绩效奖金', '包吃', '包住', '年终分红']",,[''],,['']

CC120747254J00147158014,大数据运维工程师,北京思特奇信息技术股份有限公司,https://company.zhaopin.com/CZ120747250.htm,http://company.zhaopin.com/CompanyLogo/20121102/6A60FB9C170E499DA7D203A319C8B36E.gif,上市公司,成都-高新区,本科,8K-15K,"['五险一金', '绩效奖金', '交通补助', '餐补', '通讯补助']",,[''],,['']

CC251266619J00147438809,安全大数据分析工程师SAQ47,中国信息通信研究院,https://company.zhaopin.com/CZ251266610.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/c5912378fc8fa11b11ede97c136f7677.jpg,事业单位,北京,本科,15K-20K,"['五险一金', '补充医疗保险', '年终分红', '房补', '餐补']",,[''],,['']

CC580176524J90250054000,大数据工程师,山东创德软件技术有限公司,https://company.zhaopin.com/CZ580176520.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,济南,本科,10K-15K,"['五险一金', '绩效奖金', '加班补助', '餐补', '通讯补助']",,[''],,['']

CC569080980J00307447903,大数据平台工程师（非外包）,德特赛维技术有限公司,https://company.zhaopin.com/CZ569080980.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/53e473c240f61699f931ac596bc0b802.jpg,其它,成都,本科,20K-30K,"['五险一金', '绩效奖金', '带薪年假', '补充医疗保险', '定期体检']",,[''],,['']

CC569080980J00307453303,大数据运维工程师,德特赛维技术有限公司,https://company.zhaopin.com/CZ569080980.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/53e473c240f61699f931ac596bc0b802.jpg,其它,深圳-南山区,本科,15K-20K,"['五险一金', '绩效奖金', '带薪年假', '补充医疗保险', '定期体检']",,[''],,['']

CC569080980J00307448003,大数据平台工程师（非外包）,德特赛维技术有限公司,https://company.zhaopin.com/CZ569080980.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/53e473c240f61699f931ac596bc0b802.jpg,其它,深圳-南山区,本科,20K-30K,"['五险一金', '绩效奖金', '带薪年假', '补充医疗保险', '定期体检']",,[''],,['']

CC530594480J00382606301,大数据开发工程师,深圳北纬三十度信息科技有限公司,https://company.zhaopin.com/CZ530594480.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,深圳,大专,30K-60K,"['年底双薪', '绩效奖金', '包吃', '包住', '年终分红']",,[''],,['']

CC120747254J00131280014,数据开发工程师（大数据方向）,北京思特奇信息技术股份有限公司,https://company.zhaopin.com/CZ120747250.htm,http://company.zhaopin.com/CompanyLogo/20121102/6A60FB9C170E499DA7D203A319C8B36E.gif,上市公司,杭州-江干区,本科,15K-25K,"['五险一金', '绩效奖金', '餐补', '交通补助', '通讯补助']",,[''],,['']

CC580176524J00370315005,大数据运维工程师,山东创德软件技术有限公司,https://company.zhaopin.com/CZ580176520.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,济南,大专,7K-12K,"['五险一金', '年底双薪', '绩效奖金', '餐补', '加班补助']",2,['五险一金年底双薪绩效奖金餐补加班补助带薪年假节日福利'],"岗位职责：
1、有相关大数据集群的维护经验、熟悉Linux系统、熟悉容量规划、架构设计、性能优化；
2、熟悉Hadoop/Havie/Spark? 等原理并具备运营经验，有CDH运营经验者优先；
3、具备一定的开发能力，熟悉Shell/Python等， 熟悉主流开源框架；
4、熟悉分布式、高性能架构和开发技术，具备微服务和分布式实际项目经验；
5、熟悉阿里云和相关开源产品，有实际项目应用经验。
二、任职要求：
1、专科以上学历；3年及以上开发经验；
2、工作态度端正，积极主动，责任心强，为人踏实有耐心；",['']

CC530594480J00382606601,大数据开发工程师,深圳北纬三十度信息科技有限公司,https://company.zhaopin.com/CZ530594480.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,上海,大专,30K-60K,"['年底双薪', '绩效奖金', '包吃', '包住', '年终分红']",2,['年底双薪绩效奖金包吃包住年终分红带薪年假补充医疗保险定期体检'],"工作职责：

1、负责大数据平台的开发工作。
2、数据产品设计及研发。
3、数据采集、存储、分析、挖掘、可视化报表等。
4、严格执行工作计划，主动汇报并高效完成任务保证部门及个人工作目标实现。
任职要求：
1、三年以上互联网行业大数据开发工作经验。
2、熟练掌握Scala/Java/Python语言中的一种，熟悉Linux系统。
3、熟练掌握Hadoop、Spark、Flink、Hbase、Impala、Druid、Kylin技术栈中一种及以上。
4、有基于SparkStreaming，Flink进行实时计算开发经验优先。
5、具有较好的数据建模经验优先。",['']

CC231589413J90250663000,Hadoop 大数据工程师,河北科创明达信息科技有限公司,https://company.zhaopin.com/CZ231589410.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,石家庄,本科,4K-6K,"['五险一金', '年底双薪', '绩效奖金', '加班补助', '交通补助']",,[''],,['']

CC121087802J00151344314,房地产销售 应届生招聘  提供住宿  互联网大数据时代,河南链家房地产经纪有限公司20,https://company.zhaopin.com/CZ121087800D00300588227.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,郑州-金水区,学历不限,8K-10K,"['包住', '带薪年假', '弹性工作', '房补', '定期团建']",,[''],,['']

CC355919418J90250100000,大数据项目经理,上海益客电子商务有限公司,https://company.zhaopin.com/CZ355919410.htm,http://company.zhaopin.com/CompanyLogo/20160802/223966EE45374E18B1889B3D71905A62.jpg,民营,上海,大专,10K-15K,"['五险一金', '绩效奖金', '年终分红', '带薪年假', '公司重点项目']",2,['五险一金绩效奖金年终分红带薪年假公司重点项目'],"岗位职责：
1、开发销售渠道
2、维护客户关系，定期拜访客户
3、及时反馈客户信息，帮助客户解决难题
4、调查分析潜在大客户
5、协调客户和公司的关系，提高客户满意度
6、完成其他领导交办的事务
任职要求：
1、大专及以上学历。
2、有销售经验者优先。
3、踏实肯干，有一点抗压能力，能和公司一起成长、一起进步。
工资架构：底薪+提成+业绩考核
薪资待遇：
1、高薪资：无责任底薪+高新提成+节日费+其他补贴。",['']

CC218321018J90250286000,大数据项目经理,海关信息中心下属北京中海通科技有限公司,http://special.zhaopin.com/bj/2015/bjzhkj031921/,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,国企,北京,本科,20K-25K,"['五险一金', '交通补助', '餐补', '通讯补助', '补充医疗保险']",,[''],,['']

CC530594480J00382606701,大数据开发工程师,深圳北纬三十度信息科技有限公司,https://company.zhaopin.com/CZ530594480.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,广州,大专,30K-60K,"['年底双薪', '绩效奖金', '包吃', '包住', '年终分红']",,[''],,['']

CC530594480J00382606501,大数据开发工程师,深圳北纬三十度信息科技有限公司,https://company.zhaopin.com/CZ530594480.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,杭州-西湖区,大专,30K-60K,"['年底双薪', '绩效奖金', '包吃', '包住', '年终分红']",,[''],,['']

CC569080980J00346513103,大数据开发工程师,德特赛维技术有限公司,https://company.zhaopin.com/CZ569080980.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/53e473c240f61699f931ac596bc0b802.jpg,其它,成都,本科,10K-15K,"['五险一金', '绩效奖金', '带薪年假', '补充医疗保险', '定期体检']",,[''],,['']

CC711333424J00157487109,高级大数据算法工程师,咪咕文化科技有限公司,https://company.zhaopin.com/CZ711333420.htm,http://company.zhaopin.com/CompanyLogo/20170525/AE566532151646748EB5990D40D967F6.jpg,国企,成都,本科,薪资面议,"['五险一金', '带薪年假', '周末双休']",,[''],,['']

CC355919418J00217900306,金融大数据销售经理,上海益客电子商务有限公司,https://company.zhaopin.com/CZ355919410.htm,http://company.zhaopin.com/CompanyLogo/20160802/223966EE45374E18B1889B3D71905A62.jpg,民营,上海,大专,10K-15K,"['五险一金', '绩效奖金', '年终分红', '带薪年假', '公司重点项目']",,[''],,['']

CC231589413J90250689000,大数据分析工程师,河北科创明达信息科技有限公司,https://company.zhaopin.com/CZ231589410.htm,http://img09.zhaopin.com/2012/other/mobile/mi/companyLogo/03/default.png,民营,石家庄,硕士,6K-8K,"['五险一金', '绩效奖金', '加班补助', '全勤奖', '定期体检']",,[''],,['']

CC120143601J00174013713,业务拓展经理（天元大数据信用管理有限公司）,浪潮集团有限公司,http://inspur.zhaopin.com/,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/ba599fc98cc2c6c9276bd6bbd4476ed2.png,国企,济南,本科,10K-15K,"['五险一金', '绩效奖金', '定期体检', '带薪年假', '通讯补助']",,[''],,['']

CC867377750J00153894614,教育类产品经理（大数据、智慧教育等）,中科院计算技术研究所大数据研究院,https://company.zhaopin.com/CZ867377750.htm,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/44d3656a9b4d3f03794025e9c165e91f.jpg,事业单位,郑州,本科,8K-10K,"['周末双休', '五险一金', '博士带队', '大咖聚集', '院士驻扎']",,[''],,['']

CC142710115J00125553115,大数据研发工程师,中科星图股份有限公司,http://special.zhaopin.com/pagepublish/14271011/index.html,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/8d07f524bce7c4f1c454ed72c6473624.png,股份制企业,北京-海淀区,硕士,20K-30K,"['五险一金', '绩效奖金', '餐补', '带薪年假', '弹性工作']",,[''],,['']

CC142710115J00114831815,大数据分析系统资深研发工程师,中科星图股份有限公司,http://special.zhaopin.com/pagepublish/14271011/index.html,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/8d07f524bce7c4f1c454ed72c6473624.png,股份制企业,北京-顺义区,硕士,18K-23K,"['五险一金', '绩效奖金', '餐补', '带薪年假', '弹性工作']",,[''],,['']

CC000322970J00290097702,高级大数据开发工程师,新大陆科技集团有限公司,https://company.zhaopin.com/CZ000322970.htm,http://company.zhaopin.com/CompanyLogo/20060310/4952146319474E1FAD98749814D5720C.jpg,民营,上海-浦东新区,本科,18K-36K,"['五险一金', '周末双休', '绩效奖金', '带薪年假', '定期体检']",,[''],,['']

CZ638945620J00078546913,机械维修9k大数据工程师（ IT方向）,北京联科数信科技有限公司,https://company.zhaopin.com/CZ638945620.htm,https://fileihr.zhaopin.com/063/894/063894562/logo/cc8cda73-219b-456a-9682-b3d6ea06bd27.png,上市公司,北京,大专,8K-10K,"['无试用期', '免息房贷', '年终分红', '绩效奖金', '年底双薪']",,[''],,['']

CZ840256990J00115714011,市场营销9k大数据分析工程师,北京海中科技有限公司,https://company.zhaopin.com/CZ840256990.htm,https://fileihr.zhaopin.com/084/025/084025699/logo/b060895f-281c-4885-92a6-e31a38100b8e.png,上市公司,北京,学历不限,8K-10K,"['五险一金', '年底双薪', '绩效奖金', '年终分红', '股票期权']",,[''],,['']

CZ840256990J00115647911,材料工程8K大数据工程师,北京海中科技有限公司,https://company.zhaopin.com/CZ840256990.htm,https://fileihr.zhaopin.com/084/025/084025699/logo/b060895f-281c-4885-92a6-e31a38100b8e.png,上市公司,北京,学历不限,8K-10K,"['五险一金', '年底双薪', '绩效奖金', '年终分红', '股票期权']",,[''],,['']

CZ840256990J00115453511,造价师9kIT大数据分析,北京海中科技有限公司,https://company.zhaopin.com/CZ840256990.htm,https://fileihr.zhaopin.com/084/025/084025699/logo/b060895f-281c-4885-92a6-e31a38100b8e.png,上市公司,北京,学历不限,8K-10K,"['五险一金', '年底双薪', '绩效奖金', '年终分红', '股票期权']",,[''],,['']

CC555926927J90250130000,JAVA高级工程师（大数据方向）,四川星盾科技股份有限公司,https://company.zhaopin.com/CZ555926920.htm,http://company.zhaopin.com/CompanyLogo/20170216/6240F745330A4D2890884B5F7F74F369.jpg,股份制企业,成都-高新区,本科,8K-15K,"['五险一金', '年底双薪', '带薪年假', '定期体检', '员工旅游']",,[''],,['']

CZ679687830J00077368908,大数据 /自动化测试,上海和邑信息科技有限公司,https://company.zhaopin.com/CZ679687830.htm,https://fileihr.zhaopin.com/067/968/067968783/logo/1a7323fd-a3b3-4ffb-b3ec-4cbd8971f86c.gif,民营,上海,本科,13K-20K,"['每年多次调薪', '定期体检', '节日福利', '员工旅游', '带薪年假']",,[''],,['']

CZ679687830J00077368108,大数据开发工程师[上海],上海和邑信息科技有限公司,https://company.zhaopin.com/CZ679687830.htm,https://fileihr.zhaopin.com/067/968/067968783/logo/1a7323fd-a3b3-4ffb-b3ec-4cbd8971f86c.gif,民营,上海,大专,20K-27K,"['每年多次调薪', '带薪年假', '定期体检', '五险一金']",,[''],,['']

CC142710115J00125553015,大数据研发工程师,中科星图股份有限公司,http://special.zhaopin.com/pagepublish/14271011/index.html,https://zhaopin-rd5-pub.oss-cn-beijing.aliyuncs.com/imgs/company/8d07f524bce7c4f1c454ed72c6473624.png,股份制企业,北京-顺义区,硕士,20K-30K,"['五险一金', '绩效奖金', '餐补', '带薪年假', '弹性工作']",,[''],,['']
